cik,ticker,title
1631256,KBSG,"KBS Growth & Income REIT, Inc."
1943661,CVTO,Covalto Ltd.
1934642,MDBH,"MDB Capital Holdings, LLC"
1967680,VLTO,Veralto Corp
1868110,HGIA,"HENGGUANG HOLDING CO, Ltd"
1905920,GLXG,Galaxy Payroll Group Ltd
14272,BMYMP,BRISTOL MYERS SQUIBB CO
1652044,GOOG,Alphabet Inc.
36104,USB-PA,US BANCORP DE
1067983,BRK-A,BERKSHIRE HATHAWAY INC
824046,LVMHF,LVMH MOET HENNESSY LOUIS VUITTON
19617,JPM-PC,JPMORGAN CHASE & CO
19617,JPM-PD,JPMORGAN CHASE & CO
70858,BML-PH,BANK OF AMERICA CORP /DE/
70858,BML-PG,BANK OF AMERICA CORP /DE/
70858,BML-PL,BANK OF AMERICA CORP /DE/
70858,BAC-PB,BANK OF AMERICA CORP /DE/
70858,BAC-PK,BANK OF AMERICA CORP /DE/
70858,BML-PJ,BANK OF AMERICA CORP /DE/
70858,BAC-PE,BANK OF AMERICA CORP /DE/
937966,ASMLF,ASML HOLDING NV
1577552,BABAF,Alibaba Group Holding Ltd
353278,NONOF,NOVO NORDISK A S
1114448,NVSEF,NOVARTIS AG
901832,AZNCF,ASTRAZENECA PLC
1306965,RYDAF,Shell plc
72971,WFC-PQ,WELLS FARGO & COMPANY/MN
1094517,TOYOF,TOYOTA MOTOR CORP/
72971,WFC-PY,WELLS FARGO & COMPANY/MN
1108329,PCCYF,PETROCHINA CO LTD
72971,WFC-PR,WELLS FARGO & COMPANY/MN
72971,WFC-PL,WELLS FARGO & COMPANY/MN
1000184,SAPGF,SAP SE
879764,TTFNF,TotalEnergies SE
1089113,HBCYF,HSBC HOLDINGS PLC
732717,TBB,AT&T INC.
811809,BHPLF,BHP Group Ltd
831001,C-PJ,CITIGROUP INC
1121404,SNYNF,Sanofi
217410,UNLYF,UNILEVER PLC
1668717,BUDFF,Anheuser-Busch InBev SA/NV
72971,WFC-PC,WELLS FARGO & COMPANY/MN
313807,BPAQF,BP PLC
1268896,CILJF,CHINA LIFE INSURANCE CO LTD
1378580,EADSF,Airbus SE/ADR
863064,RTPPF,RIO TINTO PLC
313838,SNEJF,Sony Group Corp
70866,NCRRP,NCR CORP
769594,NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP
1000275,RY-PT,ROYAL BANK OF CANADA
948401,CFRHF,COMPAGNIE FINANCIERE RICHEMONT AG /FI
1140625,STOHF,EQUINOR ASA
835403,DGEAF,DIAGEO PLC
1123658,SNPMF,CHINA PETROLEUM & CHEMICAL CORP
1274152,CMXHF,CSL LTD
67088,MBFJF,MITSUBISHI UFJ FINANCIAL GROUP INC
36104,USB-PH,US BANCORP DE
895728,EBBNF,ENBRIDGE INC
310732,BNPQF,BNP PARIBAS
30554,CTA-PB,"EIDP, Inc."
36104,USB-PP,US BANCORP DE
1067318,MBGAF,DAIMLER AG
886982,GS-PA,GOLDMAN SACHS GROUP INC
895421,MS-PA,MORGAN STANLEY
1131399,GLAXF,GSK plc
886982,GS-PD,GOLDMAN SACHS GROUP INC
1463157,PBCRF,PT Bank Central Asia Tbk / ADR
1303523,BTAFF,British American Tobacco p.l.c.
1549802,JDCMF,"JD.com, Inc."
1129137,AMXOF,AMERICA MOVIL SAB DE CV/
1524684,GLCNF,Glencore plc/ADR
1091587,ABLZF,ABB LTD
886982,GS-PJ,GOLDMAN SACHS GROUP INC
895421,MS-PK,MORGAN STANLEY
1443276,TOELF,Tokyo Electron LTD
1119639,PBR-A,PETROBRAS - PETROLEO BRASILEIRO SA
1096200,ESOCF,ENEL SOCIETA PER AZIONI
895421,MS-PI,MORGAN STANLEY
895421,MS-PF,MORGAN STANLEY
886982,GS-PK,GOLDMAN SACHS GROUP INC
895421,MS-PE,MORGAN STANLEY
929869,RLXXF,RELX PLC
1326160,DUK-PA,Duke Energy CORP
748954,ATLCY,ATLAS COPCO AB
891478,BCDRF,"Banco Santander, S.A."
899108,PDRDF,PERNOD RICARD S A /FI
1021020,OEZVF,OSTERREICHISCHE ELEKTRIZITATSWIRTSCHAFTS /FI
1022837,SMFNF,"SUMITOMO MITSUI FINANCIAL GROUP, INC."
1166691,CCZ,COMCAST CORP
748954,ATLPF,ATLAS COPCO AB
1395064,TKPHF,TAKEDA PHARMACEUTICAL CO LTD
1329099,BAIDF,"Baidu, Inc."
719245,WEBNF,WESTPAC BANKING CORP
316709,SCHW-PD,SCHWAB CHARLES CORP
75594,PPWLM,PACIFICORP /OR/
1004315,NGGTF,NATIONAL GRID PLC
718940,BECEF,BCE INC
1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/
1232384,TNCAF,TC ENERGY CORP
1039765,INGVF,ING GROEP NV
1099219,MET-PA,METLIFE INC
932787,STMEF,STMicroelectronics N.V.
1099219,MET-PE,METLIFE INC
715153,HNDAF,HONDA MOTOR CO LTD
1002242,EIPAF,ENI SPA
1160106,LLDTF,Lloyds Banking Group plc
1045609,PLDGP,"Prologis, Inc."
844551,WOPEF,WOODSIDE ENERGY GROUP LTD
842180,BBVXF,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A."
1900304,HLNCF,Haleon plc
1232384,TCANF,TC ENERGY CORP
1393311,PSA-PH,Public Storage
75594,PPWLO,PACIFICORP /OR/
5272,AIG-PA,"AMERICAN INTERNATIONAL GROUP, INC."
895564,BAESF,BAE SYSTEMS PLC /FI/
1116578,PUKPF,PRUDENTIAL PLC
1001085,BAMGF,BROOKFIELD Corp /ON/
948696,HCMLF,LafargeHolcim Ltd/ADR
849395,CRHCF,CRH PUBLIC LTD CO
1335730,MZHOF,MIZUHO FINANCIAL GROUP INC
886986,TCKRF,TECK RESOURCES LTD
899051,ALL-PH,ALLSTATE CORP
1393311,PSA-PK,Public Storage
1279967,CRARF,CREDIT AGRICOLE S A
844150,RBSPF,NatWest Group plc
899051,ALL-PB,ALLSTATE CORP
943819,RSMDF,RESMED INC
1038143,FNCTF,ORANGE
14693,BF-A,BROWN FORMAN CORP
1376891,EXPGF,Experian Group LTD
920760,LEN-B,LENNAR CORP /NEW/
312069,BCLYF,BARCLAYS PLC
1012037,CODGF,COMPAGNIE DE SAINT GOBAIN
839923,VODPF,VODAFONE GROUP PUBLIC LTD CO
1160330,BBDO,BANK BRADESCO
1434265,GNMSF,GENMAB A/S
1297996,DLR-PK,"DIGITAL REALTY TRUST, INC."
733099,RCIAF,ROGERS COMMUNICATIONS INC
814052,TEFOF,TELEFONICA S A
92122,SOJC,SOUTHERN CO
1334687,CJPRF,CENTRAL JAPAN RAILWAY CO
1451279,SAUHF,Straumann Holding AG / ADR
1243429,AMSYF,ArcelorMittal
63754,MKC-V,MCCORMICK & CO INC
1618755,RSTRF,Restaurant Brands International Limited Partnership
16988,CAJFF,CANON INC
1297996,DLR-PJ,"DIGITAL REALTY TRUST, INC."
924613,NOKBF,NOKIA CORP
1070304,ORXCF,ORIX CORP
1269238,TRPCF,Trip.com Group Ltd
63271,PCRFF,PANASONIC Corp
46619,HEI-A,HEICO CORP
93751,STT-PG,STATE STREET CORP
798941,FCNCB,FIRST CITIZENS BANCSHARES INC /DE/
1447629,LNNGF,Li Ning Co. Ltd.
717826,ERIXF,ERICSSON LM TELEPHONE CO
1764757,DIDIY,DiDi Global Inc.
1439124,EBR-B,BRAZILIAN ELECTRIC POWER CO
756620,BTGOF,BT GROUP PLC
1736541,NIOIF,NIO Inc.
1560385,FWONB,Liberty Media Corp
874766,HIG-PG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
93751,STT-PD,STATE STREET CORP
35527,FITBI,FIFTH THIRD BANCORP
930157,RKLIF,RENTOKIL INITIAL PLC /FI
1712356,HRNNF,Hydro One Ltd
811250,HLDVF,HENDERSON LAND DEVELOPMENT COMPANY LTD /FI
1069347,SGSOF,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI
899611,NCMGY,NEWCREST MINING LTD
899611,NCMGF,NEWCREST MINING LTD
1461748,PPERF,PT Bank Mandiri (Persero) Tbk / ADR
1190723,TNRSF,TENARIS SA
910631,COCSF,COCA COLA FEMSA SAB DE CV
313216,RYLPF,KONINKLIJKE PHILIPS NV
1748790,AMCCF,Amcor plc
915191,FAXXF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
12208,BIO-B,"BIO-RAD LABORATORIES, INC."
1560385,FWONA,Liberty Media Corp
1560385,FWONK,Liberty Media Corp
1030475,CHEAF,CHINA EASTERN AIRLINES CORP LTD
929058,HUNGF,HUANENG POWER INTERNATIONAL INC
1041668,CHKIF,CHINA SOUTHERN AIRLINES CO LTD
1158838,ADTTF,ADVANTEST CORP
1400691,HLBZF,HeidelbergCement AG
91576,KEY-PK,KEYCORP /NEW/
915191,FXFLF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
1004315,NMK-PC,NATIONAL GRID PLC
1754301,FOX,Fox Corp
1001474,KKPNF,KONINKLIJKE KPN N V
1038683,RYAOF,RYANAIR HOLDINGS PLC
813828,PARAA,Paramount Global
759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI
1172724,GFIOF,GOLD FIELDS LTD
915191,FRFGF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
1004315,NMK-PB,NATIONAL GRID PLC
1281721,SGIOF,SHIONOGI & CO LTD
1669414,NHOLF,"Sompo Japan Nipponkoa Holdings, Inc./ADR"
915191,FRFFF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
1445475,BOUYF,Bouygues SA
1043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC
1547873,PTPIF,PT Chandra Asri Petrochemical Tbk/ADR
871464,HKHGF,HONGKONG LAND HOLDINGS LTD /FI
1043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC
1858681,APO-PA,"Apollo Global Management, Inc."
91576,KEY-PI,KEYCORP /NEW/
927971,FNGD,BANK OF MONTREAL /CAN/
1438077,JRONF,Jeronimo Martins SGPS SA
806968,WPPGF,WPP plc
915191,FRFXF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
932477,LNVGF,LENOVO GROUP LTD
1003935,NCSYF,NICE Ltd.
105016,WSO-B,WATSCO INC
1333141,FMCQF,Fresenius Medical Care AG & Co. KGaA
912595,MAA-PI,MID AMERICA APARTMENT COMMUNITIES INC.
1611983,LBRDB,Liberty Broadband Corp
1281761,RF-PC,REGIONS FINANCIAL CORP
947484,ACGLO,ARCH CAPITAL GROUP LTD.
1281761,RF-PB,REGIONS FINANCIAL CORP
845982,SNNUF,SMITH & NEPHEW PLC
1442651,SHECF,"Shin-Etsu Chemical Co., Ltd."
1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
1611983,LBRDK,Liberty Broadband Corp
91576,KEY-PJ,KEYCORP /NEW/
1161611,ALMMF,ALUMINUM CORP OF CHINA LTD
1564708,NWS,NEWS CORP
1127248,ERRAF,EMERA INC
1617640,Z,"ZILLOW GROUP, INC."
800954,OMRNF,OMRON CORP /FI
1163653,NRSCF,NOMURA HOLDINGS INC
1545460,OLCLF,"Oriental Land Co., Ltd./ADR"
4457,UHAL-B,U-Haul Holding Co /NV/
24545,TAP-A,MOLSON COORS BEVERAGE CO
72127,NIPNF,NEC CORP
1062066,AOMFF,ALSTOM
1111711,NI-PB,NISOURCE INC.
769218,AEGOF,AEGON NV
1125259,CUKPF,CARNIVAL PLC
1026214,FREJO,FEDERAL HOME LOAN MORTGAGE CORP
1076378,CXMSF,CEMEX SAB DE CV
1723690,BLBLF,Bilibili Inc.
1159152,JHIUF,James Hardie Industries plc
818686,TEVJF,TEVA PHARMACEUTICAL INDUSTRIES LTD
1438569,GIKLY,Grifols SA
1347557,GPAEF,Pacific Airport Group
1570585,LBTYB,Liberty Global plc
100826,UEPCN,UNION ELECTRIC CO
1810997,XPNGF,XPENG INC.
1436786,OUKPF,Outotec OYJ
1157557,CIG-C,ENERGY CO OF MINAS GERAIS
1127055,VIVEF,VIVENDI
1049183,ACRFF,ACCOR
1423689,AGNCN,AGNC Investment Corp.
1067428,AULGF,ANGLOGOLD ASHANTI LTD
898174,RZB,REINSURANCE GROUP OF AMERICA INC
1447100,YAMHF,"Yamaha Motor Co., Ltd."
34903,FRT-PC,FEDERAL REALTY INVESTMENT TRUST
1560385,LSXMB,Liberty Media Corp
1423689,AGNCM,AGNC Investment Corp.
100826,UEPEO,UNION ELECTRIC CO
100826,UEPEP,UNION ELECTRIC CO
1884082,PSNYW,Polestar Automotive Holding UK PLC
1446418,MTLHF,Mitsubishi Chemical Holdings Corp
314590,SASOF,SASOL LTD
1123452,ASRMF,SOUTHEAST AIRPORT GROUP
1091907,WWE,"WORLD WRESTLING ENTERTAINMENT, LLC"
1385535,GLPEF,"Galp Energia, SGPS, S.A."
1442653,ROHCF,"ROHM Co., Ltd."
1449003,ASXFF,ASX Ltd.
886982,GS-PC,GOLDMAN SACHS GROUP INC
1786909,SBYSF,Sibanye Stillwater Ltd
1570585,LBTYK,Liberty Global plc
899689,VNO-PL,VORNADO REALTY TRUST
1562401,AMH-PH,American Homes 4 Rent
100826,UEPCP,UNION ELECTRIC CO
1562401,AMH-PG,American Homes 4 Rent
899689,VNO-PM,VORNADO REALTY TRUST
1560385,LSXMK,Liberty Media Corp
100826,UEPEM,UNION ELECTRIC CO
100826,UEPEN,UNION ELECTRIC CO
879101,KIM-PM,KIMCO REALTY CORP
1438569,GIFLF,Grifols SA
1489079,PADEF,Adaro Energy PT/ADR/
1438569,GIFOF,Grifols SA
1535929,VOYA-PB,"Voya Financial, Inc."
1710864,MSUXF,Misumi Group Inc./ADR
879101,KIM-PL,KIMCO REALTY CORP
938323,PSORF,PEARSON PLC
1527469,ATH-PA,Athene Holding Ltd
1481045,DSECF,Daiwa Securities Group Inc.
811156,CMSA,CMS ENERGY CORP
1558812,MEJHF,MEIJI Holdings Co Ltd/ADR
913144,RNR-PF,RENAISSANCERE HOLDINGS LTD
1338065,DCP-PC,"DCP Midstream, LP"
1446596,FANUF,Fanuc Ltd
1455955,PUTKF,PT United Tractors Tbk / ADR
1534043,FUPEF,Fuchs Petrolub SE/ADR
1455626,EENEF,Electrocomponents plc / ADR
78150,PHTCF,PLDT Inc.
1156831,QBCRF,QUEBECOR MEDIA INC
1004980,PCG-PA,PG&E Corp
1156831,QBCAF,QUEBECOR MEDIA INC
1403528,OAK-PB,"Oaktree Capital Group, LLC"
896076,MGDDF,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
1040971,SLG-PI,SL GREEN REALTY CORP
1449005,JSCPF,JSR Corp.
1447137,BKGFF,Berkeley Group Holdings plc
5513,UNMA,Unum Group
18349,SNV-PD,SYNOVUS FINANCIAL CORP
1437178,EGFEF,EFG Eurobank Ergasias S.A./ADR
1593538,JSM,NAVIENT CORP
1567683,CWEN-A,"Clearway Energy, Inc."
1004980,PCG-PB,PG&E Corp
794685,GAB-PG,GABELLI EQUITY TRUST INC
1695519,ATGFF,AltaGas Ltd.
899689,VNORP,VORNADO REALTY TRUST
1685040,BHFAL,"Brighthouse Financial, Inc."
1004980,PCG-PD,PG&E Corp
1004980,PCG-PC,PG&E Corp
763901,BPOPO,"POPULAR, INC."
1004980,PCG-PH,PG&E Corp
1437774,BZZUF,BUZZI UNICEM S.p.A.
1792627,TKAYF,Just Eat Takeaway.com N.V.
1090633,IIJIF,INTERNET INITIATIVE JAPAN INC
1792045,THNPY,Technip Energies N.V.
1045450,EPR-PG,EPR PROPERTIES
1004980,PCG-PG,PG&E Corp
1412558,EVOTF,Evotec SE
1004980,PCG-PE,PG&E Corp
1214816,AXS-PE,AXIS CAPITAL HOLDINGS LTD
936340,DTW,DTE ENERGY CO
871459,DFILF,DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI
1172494,AUOTY,AU OPTRONICS CORP
1435969,MXCHF,"Orbia Advance Corporation, S.A.B. de C.V./ADR"
1126956,SR-PA,SPIRE INC
1546354,DFRYF,Dufry AG/ADR
1004980,PCG-PI,PG&E Corp
910073,NYCB-PA,NEW YORK COMMUNITY BANCORP INC
1671750,DISPF,Disco Corporation/ADR
1032033,SLMBP,SLM Corp
1792045,THNPF,Technip Energies N.V.
1571283,REXR-PB,"Rexford Industrial Realty, Inc."
1685040,BHFAP,"Brighthouse Financial, Inc."
803649,EQC-PD,Equity Commonwealth
1378239,GAERF,Central North Airport Group
1447945,ASMVF,ASM Pacific Technology Ltd.
1487712,AL-PA,AIR LEASE CORP
1492074,ABCZF,Abcam plc
1792627,JTKWY,Just Eat Takeaway.com N.V.
720672,SF-PB,STIFEL FINANCIAL CORP
1308606,SRC-PA,"SPIRIT REALTY CAPITAL, INC."
1363829,ESGRO,Enstar Group LTD
1110805,NS-PB,NuStar Energy L.P.
1062750,SAPMF,SAIPEM S P A /FI
1012019,RUSHB,RUSH ENTERPRISES INC TX
43920,GEF-B,"GREIF, INC"
78814,PBI-PB,PITNEY BOWES INC /DE/
1062750,SAPMY,SAIPEM S P A /FI
1110805,NS-PA,NuStar Energy L.P.
67887,MOG-B,MOOG INC.
1363829,ESGRP,Enstar Group LTD
37808,FNB-PE,FNB CORP/PA/
1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.
1336917,UA,"Under Armour, Inc."
1446694,SHWDF,Showa Denko K.K./ADR
1015328,WTFCM,WINTRUST FINANCIAL CORP
908732,SPTJF,SINOPEC SHANGHAI PETROCHEMICAL CO LTD
11544,WRB-PE,BERKLEY W R CORP
1409493,CIM-PD,CHIMERA INVESTMENT CORP
801337,WBS-PF,WEBSTER FINANCIAL CORP
1409493,CIM-PB,CHIMERA INVESTMENT CORP
310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
714310,VLYPO,VALLEY NATIONAL BANCORP
1511337,RLJ-PA,RLJ Lodging Trust
1474098,PEB-PF,Pebblebrook Hotel Trust
932470,TCMFF,TELECOM ARGENTINA SA
1474098,PEB-PE,Pebblebrook Hotel Trust
98677,TROLB,TOOTSIE ROLL INDUSTRIES INC
1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.
310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
357294,HOVNP,HOVNANIAN ENTERPRISES INC
1409493,CIM-PC,CHIMERA INVESTMENT CORP
1409493,CIM-PA,CHIMERA INVESTMENT CORP
1592438,ROYMF,Royal Mail plc/ADR
1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.
310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1380366,GGNDF,GN STORE NORD A/S
1023514,HGMCF,HARMONY GOLD MINING CO LTD
1012139,GNGYF,GUANGSHEN RAILWAY CO LTD
1534043,FUPBY,Fuchs Petrolub SE/ADR
1055160,MFA-PB,"MFA FINANCIAL, INC."
99614,TY-P,TRI-CONTINENTAL CORP
1144800,TNSSF,TRANSALTA CORP
1648257,HMDCF,HUTCHMED (China) Ltd
714310,VLYPP,VALLEY NATIONAL BANCORP
1712184,LILAB,Liberty Latin America Ltd.
1421876,GLPGF,GALAPAGOS NV
912892,GRPFF,"GRUPO TELEVISA, S.A.B."
310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
92108,SOCGP,SOUTHERN CALIFORNIA GAS CO
18654,AILLI,Ameren Illinois Co
1110805,NS-PC,NuStar Energy L.P.
1618563,NSA-PA,National Storage Affiliates Trust
1958140,BATRB,"Atlanta Braves Holdings, Inc."
107815,WELPP,WISCONSIN ELECTRIC POWER CO
7789,ASB-PE,ASSOCIATED BANC-CORP
1592651,LNZNF,Lenzing AG/ADR
18654,AILLM,Ameren Illinois Co
18654,AILLN,Ameren Illinois Co
1660734,TRTN-PA,Triton International Ltd
1958140,BATRK,"Atlanta Braves Holdings, Inc."
1628063,SRG-PA,Seritage Growth Properties
894315,SITC-PA,SITE Centers Corp.
310522,FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
925261,AKO-B,ANDINA BOTTLING CO INC
18654,AILIM,Ameren Illinois Co
310522,FNMAI,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1770561,CODQL,Coronado Global Resources Inc.
887733,CENTA,CENTRAL GARDEN & PET CO
18654,AILLO,Ameren Illinois Co
1829948,CIXXF,CI Financial Corp.
910108,LXP-PC,LXP Industrial Trust
1683252,TKCM,TOKEN COMMUNITIES LTD.
310522,FNMAT,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
18654,AILIN,Ameren Illinois Co
310522,FNMAK,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1110805,NSS,NuStar Energy L.P.
310522,FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMFM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
18654,AILLP,Ameren Illinois Co
107140,WLYB,"JOHN WILEY & SONS, INC."
310522,FNMAO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAG,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1892316,LDDD,Longduoduo Co Ltd
1712184,LILAK,Liberty Latin America Ltd.
310522,FNMFO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/
1504461,NGL-PB,NGL Energy Partners LP
845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP
1446626,UBEOF,Ube Industries Ltd
1260729,GDV-PH,GABELLI DIVIDEND & INCOME TRUST
1553079,FISK,"Empire State Realty OP, L.P."
1437071,IVR-PC,Invesco Mortgage Capital Inc.
1437071,IVR-PB,Invesco Mortgage Capital Inc.
1504461,NGL-PC,NGL Energy Partners LP
907254,BFS-PD,"SAUL CENTERS, INC."
1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP
1553079,OGCP,"Empire State Realty OP, L.P."
1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP
1569963,LTGHF,Life Healthcare Group Holdings Limited/ADR
1464423,PMT-PA,PennyMac Mortgage Investment Trust
1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP
1464423,PMT-PB,PennyMac Mortgage Investment Trust
1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP
1412100,MHLA,"Maiden Holdings, Ltd."
794685,GAB-PH,GABELLI EQUITY TRUST INC
1534126,GLOG-PA,GasLog Ltd.
1585389,STSFF,"SmartStop Self Storage REIT, Inc."
1526113,GNL-PA,"Global Net Lease, Inc."
1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP
1259429,OXSQL,Oxford Square Capital Corp.
1490927,BDVC,Franklin BSP Lending Corp
1280784,HCXY,"Hercules Capital, Inc."
1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP
1816901,SWGHF,"SAWAI GROUP HOLDINGS Co., Ltd."
1345126,CODI-PB,Compass Diversified Holdings
1345126,CODI-PA,Compass Diversified Holdings
1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD
1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP
1273685,NYMTN,NEW YORK MORTGAGE TRUST INC
1568162,RTL,"Necessity Retail REIT, Inc."
1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP
1598655,GLOP-PB,GasLog Partners LP
1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP
1598655,GLOP-PA,GasLog Partners LP
1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP
1400891,IHRTB,"iHeartMedia, Inc."
719413,HL-PB,HECLA MINING CO/DE/
1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP
1598655,GLOP-PC,GasLog Partners LP
1728205,PLLTL,Piedmont Lithium Inc.
1497645,INN-PE,"Summit Hotel Properties, Inc."
1569187,AHH-PA,"Armada Hoffler Properties, Inc."
1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC
1482430,KBSR,"KBS Real Estate Investment Trust III, Inc."
909531,CRNZF,CAIRN ENERGY PLC
40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC
1616736,ALPC,Alpha Investment Inc.
43196,GTN-A,GRAY TELEVISION INC
1782999,PTCHF,PureTech Health plc
1063344,HT-PD,HERSHA HOSPITALITY TRUST
1709442,FSUN,FIRSTSUN CAPITAL BANCORP
1448978,SMBMF,SembCorp Marine Ltd.
845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP
1345099,MEOBF,MESOBLAST LTD
55135,KELYB,KELLY SERVICES INC
1023512,DRDGF,DRDGOLD LTD
845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP
1340243,MPSYF,MorphoSys AG
315858,BVHBB,Bluegreen Vacations Holding Corp
1209028,AIC,Arlington Asset Investment Corp.
1503584,CMRE-PB,Costamare Inc.
1323468,GLP-PA,GLOBAL PARTNERS LP
1503584,CMRE-PC,Costamare Inc.
1713210,AATP,Agape ATP Corp
1063344,HT-PE,HERSHA HOSPITALITY TRUST
1503584,CMRE-PD,Costamare Inc.
1385145,CELJF,Cellcom Israel Ltd.
1561032,HLTC,"Healthcare Trust, Inc."
1503584,CMRE-PE,Costamare Inc.
729580,BELFB,BEL FUSE INC /NJ
216085,HVT-A,HAVERTY FURNITURE COMPANIES INC
1313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust"
921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.
1063344,HT-PC,HERSHA HOSPITALITY TRUST
1726173,BH,Biglari Holdings Inc.
353184,AIRTP,AIR T INC
1060349,GAMI,"GAMCO INVESTORS, INC. ET AL"
863110,ARTNB,ARTESIAN RESOURCES CORP
800457,DGICB,DONEGAL GROUP INC
1234006,GOODO,GLADSTONE COMMERCIAL CORP
1495222,OXLCM,Oxford Lane Capital Corp.
1488813,CUBI-PE,"Customers Bancorp, Inc."
1488813,CUBI-PF,"Customers Bancorp, Inc."
752642,UMH-PD,"UMH PROPERTIES, INC."
8063,ATROB,ASTRONICS CORP
1604174,ECCX,Eagle Point Credit Co Inc.
1587987,NEWTI,"NewtekOne, Inc."
1629019,MBINP,Merchants Bancorp
1214935,NCV-PA,Virtus Convertible & Income Fund
25475,CRD-B,CRAWFORD & CO
357294,HOVVB,HOVNANIAN ENTERPRISES INC
1499849,BRCPF,BrasilAgro - Brazilian Agricultural Real Estate Co
1533615,GMRE-PA,Global Medical REIT Inc.
1964504,TPRFF,Aris Mining Corp
885275,WBHC,WILSON BANK HOLDING CO
1495240,LANDM,GLADSTONE LAND Corp
1115128,QUOT,Quotient Technology Inc.
1495222,OXLCO,Oxford Lane Capital Corp.
88948,SENEB,Seneca Foods Corp
1514281,MITT-PA,"AG Mortgage Investment Trust, Inc."
1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.
1556898,THPTF,"Techpoint, Inc."
1321741,GAINL,GLADSTONE INVESTMENT CORPORATION\DE
1762303,AVHHL,"AVITA Medical, Inc."
1762506,VSOGF,"Vista Energy, S.A.B. de C.V."
